"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"	"G51"	"G52"	"G53"	"G54"	"G55"	"G56"	"G57"	"G58"	"G59"	"G60"	"G61"	"G62"	"G63"	"G64"	"G65"	"G66"	"G67"	"G68"	"G69"	"G70"	"G71"	"G72"	"G73"	"G74"	"G75"	"G76"	"G77"	"G78"	"G79"	"G80"	"G81"	"G82"	"G83"	"G84"	"G85"	"G86"	"G87"	"G88"	"G89"	"G90"	"G91"	"G92"	"G93"	"G94"	"G95"	"G96"	"G97"	"G98"	"G99"	"G100"
0.6402371	0.1219902	0.5332006	0.4639762	0.2769959	0.3738605	0.3726684	0.0299847	0.5829682	0.2390215	0.0000000	0.5427766	0.5250098	0.4264169	0.5892898	0.2168180	0.3678785	0.4505991	0.2572904	0.6574138	0.2583166	0.0248653	0.7072526	0.4185404	0.0212872	0.0179075	0.0945133	0.5883241	0.4353744	0.7163487	0.4878179	0.7689167	0.0719764	0.6914626	0.5160856	0.3242940	0.4185454	0.4604442	0.5114129	0.3274153	0.0243941	0.2306964	0.2759949	0.5974223	0.7596666	0.0166239	0.1334902	0.4204818	0.3371588	0.5333739	0.2309138	0.7109189	0.1146695	0.4471067	0.6501004	0.1233678	0.3652032	0.4491619	0.5197871	0.5813225	0.4424633	0.7433982	0.3406748	0.2072347	0.2375575	0.6032410	0.2872069	0.2095863	0.6014948	0.1934303	0.1492879	0.1586935	0.1863243	0.3587755	0.3597365	0.1667789	0.0040010	0.4966274	0.4555881	0.2222330	0.3567448	0.1651384	0.5427718	0.0947932	0.3121460	0.6721340	0.2347790	0.4695701	0.3812606	0.5393542	0.3882547	0.4617979	0.4295012	0.7146899	0.6132239	0.6418422	0.3160169	0.7324338	0.6508626	0.6384528
0.6103397	0.0993242	0.5023229	0.4211006	0.3349656	0.4543353	0.4983966	0.0428640	0.5948615	0.2216468	0.5921759	0.0000000	0.4985533	0.3602697	0.6274730	0.1116735	0.3349225	0.4417871	0.2145845	0.6893124	0.2093394	0.0338322	0.6262712	0.3943647	0.0166344	0.0264691	0.0795899	0.6505934	0.5850344	0.6777063	0.4932443	0.6215688	0.0525937	0.5804934	0.4791102	0.4357820	0.4363619	0.5052036	0.5550927	0.3400633	0.0091983	0.3064956	0.2702406	0.5960617	0.7003171	0.0109016	0.0794206	0.5161818	0.5001079	0.5191227	0.1949819	0.7397989	0.0703948	0.3660446	0.6391049	0.2235091	0.4789385	0.5121296	0.6859537	0.5785246	0.5046903	0.6316669	0.3807938	0.2484459	0.2493028	0.4864753	0.1663399	0.1818259	0.6609687	0.1682897	0.1297740	0.0972189	0.1168620	0.3646023	0.3660611	0.1413699	0.0044139	0.3631997	0.5232494	0.2225200	0.2326948	0.2411490	0.5272631	0.2065844	0.2795283	0.6572772	0.2205768	0.5411208	0.4619991	0.5189447	0.4130395	0.3444140	0.5766447	0.6344657	0.6226892	0.7507718	0.2535512	0.6697739	0.7462597	0.6683162
0.7333375	0.0592844	0.4285495	0.4936191	0.2435074	0.4855098	0.4384174	0.0744866	0.5808618	0.1761900	0.6616941	0.5313562	0.0000000	0.3249547	0.6547179	0.1551800	0.3142243	0.4806173	0.1921720	0.8307575	0.2047319	0.0154599	0.8655208	0.4920608	0.0376323	0.0142047	0.1315351	0.7038353	0.5010218	0.6865717	0.4830295	0.6694746	0.0839371	0.6012830	0.5136269	0.3674139	0.5123114	0.5822014	0.5086058	0.3550315	0.0182961	0.2830165	0.3365499	0.5947161	0.7163851	0.0504445	0.1153364	0.5032300	0.4639400	0.4742299	0.2271866	0.5413112	0.0611700	0.4241080	0.6632132	0.0954660	0.3388888	0.5346073	0.5869771	0.5644485	0.5424274	0.5653663	0.3417890	0.1784134	0.2503541	0.5522881	0.2439283	0.2508879	0.7184313	0.1970608	0.1464613	0.1245448	0.1279629	0.4659230	0.3720552	0.1486251	0.0023451	0.4163994	0.5233968	0.1431125	0.3977350	0.3703034	0.4650526	0.1305211	0.3288554	0.7068717	0.2140346	0.5868616	0.4612112	0.6243006	0.4678584	0.2517748	0.3875143	0.7585654	0.6045540	0.7242297	0.2980286	0.6278204	0.6298322	0.6592407
0.6926706	0.0687959	0.5382832	0.4994397	0.2757522	0.4939990	0.5111210	0.1292841	0.5225027	0.2123967	0.6248685	0.5223567	0.5747897	0.0000000	0.6156936	0.2232838	0.3906608	0.3420417	0.2384071	0.6693615	0.2470767	0.0089784	0.7793739	0.3853636	0.0425853	0.0657137	0.1427766	0.6052070	0.6444851	0.7222286	0.4571078	0.7466157	0.1624728	0.6736440	0.6294631	0.2918788	0.4553995	0.3848157	0.4472569	0.3251806	0.0323042	0.2747637	0.2489196	0.6234124	0.6050775	0.0191248	0.0829479	0.5448363	0.4750236	0.4812301	0.1958049	0.6969876	0.0887455	0.4683070	0.5530582	0.1578943	0.4558607	0.4883048	0.6456863	0.5446322	0.5054569	0.6547504	0.3416207	0.2329326	0.2979522	0.5274969	0.2776752	0.2873807	0.6763803	0.1453616	0.1786162	0.1523463	0.1920416	0.3501718	0.4130434	0.1416204	0.0029056	0.4047810	0.4388962	0.1491772	0.3023333	0.3037792	0.5014048	0.1553703	0.3327815	0.6264661	0.1879767	0.4808510	0.4152036	0.5730502	0.3162027	0.4441373	0.6379938	0.5603984	0.7411907	0.5681769	0.3075430	0.7680464	0.7226384	0.5903974
0.6735596	0.0662508	0.4657404	0.4822339	0.3784545	0.5496578	0.3364305	0.1356926	0.6873499	0.2920513	0.6320586	0.7204980	0.4719035	0.3297866	0.0000000	0.1844844	0.3717204	0.4584918	0.1848693	0.6871281	0.2896976	0.0278218	0.5479552	0.4921445	0.0268811	0.0336281	0.1513390	0.6358859	0.7212047	0.7302420	0.5309401	0.6085752	0.1192501	0.7096958	0.6198785	0.3620308	0.4512213	0.4930789	0.4772231	0.2471613	0.0471839	0.2601907	0.2166963	0.6640544	0.6827559	0.0102405	0.1440769	0.4024675	0.4310025	0.5313746	0.2377842	0.6997355	0.0804767	0.5830330	0.5974795	0.1036733	0.4591448	0.5337832	0.6729020	0.5236288	0.5550335	0.6501714	0.3974279	0.2327883	0.2446630	0.4597105	0.2684230	0.2607374	0.6893834	0.1805238	0.2113285	0.1618287	0.0841708	0.4365837	0.3637582	0.1033977	0.0061791	0.3375415	0.5950111	0.1582076	0.4181869	0.2992850	0.4727280	0.2002295	0.2704920	0.5920717	0.1879172	0.4211757	0.5055955	0.7114116	0.3035280	0.3657630	0.6091423	0.7276442	0.6390247	0.5470482	0.2797021	0.5599472	0.6422888	0.6576662
0.7517881	0.0727513	0.4886353	0.3957439	0.2208768	0.4272426	0.5276692	0.0365513	0.6181070	0.1688074	0.6562808	0.5781718	0.4751563	0.3212369	0.6575798	0.0000000	0.3602457	0.4309219	0.1785147	0.7163139	0.2027561	0.0347499	0.6286841	0.3130082	0.0340157	0.0543358	0.1040598	0.6095989	0.4334330	0.6208135	0.4936135	0.7562495	0.0520110	0.5960144	0.4556222	0.3450270	0.3570519	0.4167147	0.4157435	0.3008575	0.0165631	0.1504308	0.3379397	0.5974650	0.6044472	0.0188386	0.0732604	0.3920291	0.4585212	0.5182993	0.2381129	0.6186118	0.0777408	0.4807158	0.6731487	0.1395265	0.3692199	0.4332683	0.5993745	0.6636501	0.5451642	0.5903906	0.4767301	0.3056567	0.2453524	0.4732395	0.1875099	0.1739802	0.7477437	0.2117045	0.1510234	0.1235809	0.0775731	0.3560658	0.3675814	0.1563366	0.0020839	0.4900320	0.5202748	0.2242991	0.3584616	0.2487302	0.5141152	0.1784377	0.3107324	0.5487963	0.1946668	0.4996490	0.4080689	0.4177129	0.4285296	0.3591911	0.5322622	0.7220236	0.7224113	0.7525718	0.2762773	0.6877112	0.6597014	0.7152926
0.6506992	0.0650327	0.4548050	0.4724128	0.2368953	0.4893403	0.4385111	0.0575192	0.5859044	0.2359350	0.5499285	0.5493073	0.5849657	0.4039272	0.6411381	0.1687448	0.0000000	0.3954848	0.2185773	0.7752916	0.2620978	0.0133703	0.6559956	0.3392816	0.0220225	0.0267415	0.1128488	0.7338640	0.5459667	0.6604113	0.4221506	0.7140766	0.0700717	0.7618217	0.5318596	0.2877680	0.4126951	0.4158653	0.4812891	0.2967528	0.0208518	0.2530524	0.3184650	0.6560240	0.6353795	0.0108961	0.0884245	0.4943140	0.4120859	0.4812307	0.2752032	0.6500755	0.0599713	0.5014006	0.6211964	0.1306082	0.3564682	0.5500646	0.6351249	0.5182343	0.5462957	0.7215784	0.4775467	0.2380411	0.2451012	0.4792726	0.2971128	0.2130574	0.5832685	0.1692995	0.1653658	0.1872888	0.1518731	0.4474655	0.3751571	0.1197804	0.0010997	0.5101878	0.5319643	0.2545702	0.3260193	0.2800382	0.4678587	0.1393257	0.3509244	0.5867510	0.2515468	0.5482958	0.5056254	0.5023700	0.4495828	0.4876624	0.5144577	0.7627647	0.7725263	0.7402787	0.2904013	0.5641028	0.6770737	0.6539871
0.6493365	0.0702983	0.4314454	0.4441902	0.3181401	0.4455578	0.4101445	0.0783753	0.7887048	0.2508314	0.5974690	0.6459152	0.6492337	0.4387562	0.6433529	0.1678442	0.2889149	0.0000000	0.1879418	0.6512359	0.3316710	0.0172071	0.7236801	0.4067224	0.0143926	0.0227241	0.0964183	0.6455527	0.5625031	0.5991578	0.5058560	0.7189700	0.0947623	0.7086339	0.5711532	0.2545147	0.3530422	0.4483242	0.4502489	0.3838057	0.0153418	0.1586601	0.2927688	0.6497213	0.6599638	0.0075958	0.1840857	0.4991457	0.3690983	0.4526921	0.1980260	0.7404275	0.0645015	0.4746045	0.7125190	0.1375630	0.2992174	0.4952319	0.7119711	0.4703956	0.4874566	0.7447852	0.2873725	0.2595016	0.3140022	0.4798913	0.2827249	0.2128429	0.6218541	0.1691460	0.1788357	0.1107765	0.1103894	0.4060024	0.3065033	0.1646570	0.0016602	0.5703671	0.5555124	0.2567327	0.3293744	0.3105579	0.5268808	0.1478199	0.3632022	0.6542142	0.2135417	0.4192528	0.3027244	0.5957958	0.4640557	0.4220765	0.5577235	0.6997474	0.6759335	0.6382546	0.2844097	0.6709874	0.6556349	0.6331944
0.6156464	0.1003165	0.5110588	0.3266375	0.2000043	0.4341262	0.5048767	0.0291941	0.6455746	0.1631377	0.5584867	0.6821590	0.4772173	0.3398768	0.6659849	0.1646857	0.2477800	0.3743383	0.0000000	0.7942091	0.1505203	0.0147462	0.7039542	0.3768701	0.0105176	0.0348132	0.1497193	0.5656455	0.5699568	0.7680272	0.5099153	0.6722281	0.0978119	0.6862930	0.4310554	0.3270334	0.3936650	0.4820386	0.5087230	0.3734351	0.0243703	0.2512014	0.2555505	0.8788013	0.6319165	0.0073015	0.0956030	0.5123380	0.4607707	0.4687959	0.2234696	0.6286167	0.0666292	0.3875458	0.5710129	0.1641642	0.3374292	0.6209709	0.6048558	0.5158623	0.5562218	0.7581050	0.4749474	0.2864874	0.2730054	0.4942256	0.2124595	0.1713224	0.6969237	0.1554158	0.1350134	0.1326524	0.1037715	0.3099652	0.4484392	0.1885511	0.0032137	0.5206305	0.5346591	0.1747837	0.3314763	0.2585613	0.4689787	0.1785628	0.2963603	0.6075798	0.2030483	0.4442017	0.5123596	0.6600977	0.3538335	0.3733198	0.4878963	0.6718861	0.6555972	0.7140927	0.2705030	0.7000386	0.6557185	0.7479726
0.6810524	0.0540045	0.5063716	0.4631191	0.2331706	0.4161803	0.4435174	0.0601876	0.5808939	0.2175364	0.5802994	0.7222605	0.5448314	0.3158249	0.7026242	0.1782794	0.3159805	0.4102988	0.1481964	0.0000000	0.2820770	0.0603552	0.6695757	0.4415893	0.0216459	0.0442962	0.1132501	0.7050397	0.5505453	0.6879460	0.4512929	0.6959280	0.1076787	0.5044901	0.5349378	0.3217577	0.3870133	0.3989724	0.4519648	0.4030280	0.0182091	0.2602537	0.3325067	0.6495254	0.7186243	0.0142497	0.1404623	0.4985845	0.5011214	0.4995518	0.2008921	0.6511502	0.0982273	0.4098543	0.5082617	0.1292015	0.4126087	0.4806066	0.6373692	0.4692066	0.6034715	0.7227346	0.2804509	0.2319791	0.2729531	0.4818782	0.2786818	0.2528520	0.5715255	0.1595033	0.1931086	0.1496885	0.1211244	0.3307719	0.4000226	0.1190987	0.0004603	0.4975469	0.5701371	0.1986561	0.3386426	0.2027037	0.5817991	0.1318699	0.2975746	0.6443379	0.2632904	0.5702555	0.3586669	0.5295238	0.3519063	0.4062867	0.5773305	0.6405910	0.7594122	0.7035135	0.3179503	0.7041167	0.6856000	0.7193278
0.7530617	0.0674496	0.4023847	0.4564929	0.3508837	0.5001419	0.4792448	0.0836311	0.6668726	0.2117944	0.6571817	0.6875101	0.5966181	0.2834941	0.7354750	0.1286664	0.3196842	0.4437693	0.2158761	0.5847018	0.0000000	0.0365622	0.5735969	0.4112179	0.0147384	0.0366802	0.1269200	0.6304206	0.5335708	0.6430054	0.4562268	0.8172257	0.1699512	0.6830684	0.4201336	0.3749318	0.4877935	0.4965270	0.4277701	0.2877574	0.0237610	0.1626568	0.2915045	0.5988765	0.7445220	0.0141010	0.0959773	0.4217284	0.4335141	0.5930876	0.2468034	0.6030728	0.0611072	0.5393017	0.5667657	0.1485328	0.3243356	0.3953776	0.6523340	0.5026748	0.5705179	0.6255702	0.3570725	0.1831500	0.1894872	0.4229693	0.3477551	0.2568509	0.6131844	0.2360980	0.2322404	0.2036260	0.1802823	0.4733133	0.4092663	0.2157144	0.0033459	0.4889095	0.4772699	0.1996107	0.3658673	0.2599486	0.6027219	0.1065606	0.3491363	0.6815750	0.2569722	0.5347998	0.4198750	0.6730213	0.3551606	0.3268555	0.5070096	0.6221651	0.5590118	0.7089605	0.3254901	0.7006111	0.5733356	0.6966207
