"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"	"G51"	"G52"	"G53"	"G54"	"G55"	"G56"	"G57"	"G58"	"G59"	"G60"	"G61"	"G62"	"G63"	"G64"	"G65"	"G66"	"G67"	"G68"	"G69"	"G70"	"G71"	"G72"	"G73"	"G74"	"G75"	"G76"	"G77"	"G78"	"G79"	"G80"	"G81"	"G82"	"G83"	"G84"	"G85"	"G86"	"G87"	"G88"	"G89"	"G90"	"G91"	"G92"	"G93"	"G94"	"G95"	"G96"	"G97"	"G98"	"G99"	"G100"
0.1449899	0.2754613	0.1237055	0.3347329	0.4940585	0.0057682	0.2030162	0.2831623	0.2066161	0.4262240	0.2682552	0.5095649	0.0135435	0.5643134	0.0053811	0.0532638	0.6162556	0.1911882	0.3729172	0.1517548	0.0290366	0.3197903	0.0463399	0.7366214	0.0963887	0.3161828	0.4820228	0.1442303	0.6827207	0.5624932	0.4746218	0.3043959	0.3817325	0.2066552	0.2251004	0.4715730	0.0024644	0.2002312	0.0702562	0.2124771	0.1782257	0.6475644	0.6203539	0.3069708	0.0254313	0.3951269	0.2269742	0.0001505	0.3754138	0.0598908	0.5302204	0.6834843	0.4771342	0.6537575	0.5661593	0.0505998	0.3982991	0.5136010	0.0547740	0.1239111	0.2824945	0.2402941	0.6319158	0.0004941	0.5974993	0.2684597	0.4158251	0.0304253	0.4660988	0.2615332	0.1882261	0.7034951	0.7095300	0.0523586	0.4911092	0.3326426	0.1432689	0.1804087	0.2873897	0.6805568	0.6524819	0.4674804	0.5001647	0.6147669	0.0059508	0.3549115	0.5252797	0.4603250	0.5639227	0.3387635	0.0037481	0.5625638	0.4951992	0.3080512	0.4188186	0.3891822	0.4179272	0.4408180	0.6355146	0.0568926
0.0090451	0.4408321	0.1553771	0.2633443	0.4487979	0.0032629	0.0211741	0.0959920	0.3532704	0.4282798	0.2496317	0.2076916	0.0271382	0.6270217	0.0120245	0.1737265	0.5890555	0.1413171	0.6031977	0.1118974	0.0121376	0.4329219	0.0004355	0.6949402	0.1059089	0.1170936	0.4349838	0.0166046	0.6235124	0.6967587	0.1434721	0.1287741	0.6157756	0.5481121	0.1790056	0.0185951	0.0640024	0.4068309	0.0592727	0.5670906	0.1838926	0.7108774	0.6702164	0.6689063	0.0041132	0.4077598	0.3053826	0.0000914	0.4314684	0.3095575	0.2665459	0.6863073	0.2192999	0.4660060	0.5367500	0.3201852	0.1023723	0.6558421	0.1004675	0.0502603	0.5008454	0.5209214	0.6930557	0.0000310	0.6382155	0.0004893	0.6330592	0.3428797	0.4864941	0.2569746	0.4552504	0.5896897	0.5556611	0.0163503	0.5832298	0.5194293	0.3576776	0.3178899	0.3939086	0.0926715	0.1009349	0.3403350	0.5572723	0.4983266	0.0032275	0.5126152	0.2592416	0.3330056	0.5814168	0.4248865	0.2299847	0.4719359	0.1853692	0.2322072	0.5782882	0.4870708	0.5730784	0.6385326	0.2821633	0.0965131
0.0815395	0.1317106	0.2836242	0.5070994	0.0145314	0.0538424	0.0994464	0.5365903	0.3177612	0.4428378	0.2948857	0.2998832	0.0081377	0.4536924	0.0673184	0.0788691	0.7262922	0.2052173	0.5983248	0.3516549	0.0219740	0.4067976	0.2344715	0.7208415	0.0000011	0.0502982	0.3452619	0.2842713	0.6403759	0.7256374	0.0472490	0.3747324	0.7104813	0.3152919	0.4149776	0.0879628	0.0005221	0.6609830	0.4983249	0.2899979	0.3274770	0.3583274	0.3062601	0.4752041	0.0191556	0.5454378	0.7058514	0.0073546	0.6394719	0.3659513	0.2847083	0.6546449	0.2686212	0.6229431	0.5458758	0.1529596	0.5673329	0.3599481	0.0011378	0.3042837	0.2511686	0.4201965	0.4403216	0.0966082	0.2534804	0.3160153	0.6878475	0.3186455	0.5989867	0.2211970	0.2687004	0.2898466	0.5610082	0.0095727	0.1225615	0.5301927	0.2923525	0.2600465	0.4086204	0.1118744	0.5546998	0.4383167	0.2672032	0.2022220	0.0535726	0.1942600	0.3736535	0.3818860	0.6289750	0.3273415	0.3665258	0.6713833	0.4218475	0.4830153	0.5098845	0.5043330	0.4398354	0.3856619	0.1472095	0.0493546
0.0003681	0.3693442	0.1021524	0.3357048	0.4853271	0.0013878	0.3750754	0.1575847	0.3391029	0.5483350	0.2904509	0.1745117	0.2014038	0.5426352	0.0786459	0.0470412	0.3502578	0.1027119	0.6313986	0.1101700	0.0384678	0.4410606	0.0001570	0.5794690	0.2095822	0.3161911	0.1903786	0.1025300	0.6285123	0.7593777	0.1937330	0.4453633	0.5698514	0.2844132	0.2911201	0.0270080	0.0000674	0.3728747	0.2155766	0.3887421	0.0151264	0.5579618	0.4900606	0.5163636	0.0188141	0.2526819	0.5696646	0.0011201	0.5311887	0.1263796	0.3627221	0.4800666	0.2732393	0.6031639	0.5280367	0.1065058	0.4867979	0.0415901	0.0524793	0.1727364	0.2723037	0.2799113	0.5065089	0.2554892	0.6841593	0.1674815	0.7409369	0.2876064	0.4155305	0.0482707	0.3677684	0.6017986	0.4176364	0.0406134	0.5098263	0.6457079	0.3753358	0.0126766	0.3172567	0.1514082	0.5385918	0.4283381	0.1736504	0.2009329	0.0038325	0.5758479	0.5739630	0.4517391	0.4669806	0.4664290	0.1460451	0.5615818	0.3144195	0.1495521	0.5552177	0.5115706	0.5131361	0.4857131	0.3370187	0.0068768
0.0002164	0.2648998	0.3506718	0.7214458	0.0932130	0.0608869	0.3552934	0.3401156	0.3083760	0.4911406	0.2414861	0.4513330	0.1445798	0.5170585	0.0033031	0.0510166	0.4319280	0.1166550	0.5719836	0.2134941	0.0907644	0.0000685	0.0023421	0.6421424	0.0000851	0.5214588	0.0369138	0.3500811	0.6833979	0.7177962	0.3892995	0.3624576	0.7025387	0.2445807	0.2091500	0.6432460	0.0509625	0.4218451	0.2298034	0.5966483	0.3606637	0.6610209	0.6424844	0.4989658	0.0014501	0.3076120	0.1011729	0.0011813	0.2223864	0.5457575	0.3193273	0.6499534	0.3113429	0.4670766	0.4130093	0.3456165	0.1319467	0.2583791	0.0003130	0.2874503	0.4661882	0.4614889	0.6395071	0.0028433	0.6198231	0.0436828	0.6070485	0.0846830	0.5432181	0.2415004	0.3121237	0.5405613	0.1421682	0.0525208	0.6886635	0.5015557	0.1295675	0.4228711	0.0511724	0.6991490	0.2892204	0.3911129	0.6132532	0.3195310	0.0588577	0.4618238	0.3725145	0.7151730	0.4982158	0.1729835	0.3396971	0.2786120	0.2658572	0.1202459	0.4583591	0.2864376	0.6878111	0.2142779	0.4114305	0.0035287
0.1823676	0.2994284	0.2946682	0.2947971	0.5077223	0.0414341	0.2614812	0.4817332	0.0859493	0.4077100	0.3230589	0.5201038	0.0807548	0.5705818	0.0272650	0.1244658	0.6149356	0.1911552	0.4170844	0.3212595	0.0300420	0.3907761	0.0000462	0.5808866	0.0347809	0.3534770	0.3729473	0.1745339	0.6538606	0.6933742	0.4678786	0.2249411	0.3598194	0.2562690	0.2766948	0.1832401	0.0001414	0.3880073	0.4247990	0.2060441	0.0474209	0.5548274	0.5376566	0.3803746	0.0463607	0.3838146	0.3838092	0.0026399	0.2412200	0.3250965	0.5049758	0.4588399	0.4264291	0.6090462	0.4979043	0.2146608	0.3258342	0.6780835	0.0826551	0.2899576	0.4674988	0.3603006	0.6282612	0.1384443	0.5585749	0.3844191	0.6648981	0.2966438	0.6687850	0.1880530	0.2515795	0.2128760	0.4502895	0.0139098	0.5761793	0.5359890	0.1653579	0.4449811	0.1683983	0.6207849	0.6081383	0.4602286	0.4192903	0.4121877	0.0020111	0.5878527	0.3646035	0.4525121	0.4751534	0.4734344	0.0543678	0.4766657	0.2921513	0.3100656	0.5073116	0.2441433	0.2204953	0.5242910	0.0071576	0.0571209
0.0000172	0.6200573	0.1404455	0.3438274	0.0434895	0.0786589	0.1902225	0.5014359	0.1556192	0.5426193	0.1466918	0.3258532	0.0408529	0.4989806	0.1244622	0.0196869	0.6852168	0.1567261	0.1468950	0.2836151	0.0787455	0.1371381	0.0000592	0.6293278	0.2283533	0.3500498	0.0586551	0.2083922	0.6578987	0.5748427	0.3223781	0.3355668	0.6154967	0.2639131	0.2452646	0.4069892	0.0532121	0.4347692	0.2935017	0.2720444	0.0443423	0.7096011	0.5076324	0.3579325	0.0063854	0.2285996	0.2634795	0.0005815	0.1774593	0.2004067	0.5445062	0.6553288	0.4245053	0.2878667	0.5766546	0.0877940	0.4112550	0.4123292	0.0447093	0.4453403	0.2058568	0.4479891	0.6915122	0.0371569	0.6002849	0.0242192	0.5292148	0.0614555	0.6169278	0.2192203	0.1392002	0.2930918	0.3364577	0.0550532	0.7697370	0.0679235	0.2591059	0.3365010	0.2626138	0.3574368	0.5831725	0.5713199	0.4845302	0.4172947	0.0207062	0.4548489	0.1842488	0.6507857	0.5609977	0.5997567	0.2802096	0.4539720	0.2670111	0.1641586	0.4147219	0.6057644	0.1701116	0.3942116	0.6506091	0.0007511
0.1393454	0.4132526	0.3794567	0.4642788	0.0605382	0.0059484	0.3404112	0.3747125	0.1751720	0.4702453	0.0098466	0.2287159	0.1416709	0.5252791	0.0019999	0.0752772	0.5722243	0.0141530	0.3113533	0.2585250	0.0127963	0.0002749	0.0015368	0.4863654	0.0013938	0.1591952	0.4557556	0.1113774	0.6937012	0.7900887	0.1700698	0.4515973	0.6475809	0.1486063	0.2327867	0.4553479	0.0468177	0.5850071	0.5205049	0.3158893	0.4518011	0.3717366	0.5481857	0.5260863	0.0030816	0.4066655	0.4923998	0.0029351	0.5151198	0.1979736	0.3103158	0.5083464	0.2383217	0.4107672	0.5125482	0.0003746	0.2710159	0.4145527	0.0070703	0.0573675	0.3328092	0.3677557	0.5911985	0.0450955	0.4334655	0.0490844	0.6759703	0.2463940	0.5681644	0.0218959	0.1271754	0.2071700	0.4492285	0.0041545	0.3973206	0.6511432	0.2733245	0.2985809	0.1048242	0.2052255	0.7796314	0.5512515	0.7226759	0.5565334	0.0036640	0.4951153	0.4363374	0.5113873	0.6057105	0.6897527	0.1580143	0.5667040	0.3076067	0.5331604	0.5432114	0.4352697	0.6342794	0.6439873	0.4166081	0.0623962
0.0009077	0.1480005	0.2250511	0.6148788	0.2721570	0.0184840	0.2917330	0.5026728	0.0542582	0.4060423	0.1420349	0.4274752	0.5509215	0.5908660	0.0918518	0.2884041	0.4556806	0.0218796	0.2189418	0.2636714	0.0249644	0.0361975	0.0000177	0.5614058	0.0565039	0.0696728	0.0433012	0.0303249	0.6467710	0.6236176	0.1613490	0.4640296	0.6383578	0.2457414	0.2378811	0.2930725	0.0008314	0.4322006	0.3559971	0.3997828	0.2642146	0.6041765	0.6219038	0.3845865	0.0039434	0.5465980	0.5046154	0.0011038	0.6547074	0.3203323	0.3727302	0.0000000	0.4098118	0.5328308	0.4218143	0.2739350	0.5005336	0.6537053	0.0012958	0.4666413	0.2300917	0.0102034	0.6755262	0.0334388	0.6512509	0.2305369	0.5668570	0.3827704	0.5943339	0.0838300	0.3914174	0.6613855	0.4201287	0.0034232	0.6697952	0.5157879	0.1063919	0.5227551	0.3796157	0.5719691	0.6331999	0.4669245	0.6053192	0.4141727	0.0052394	0.6396176	0.2087680	0.5985686	0.5206424	0.2106673	0.3444511	0.6500850	0.3702419	0.1866229	0.5858781	0.3211148	0.1823925	0.6974376	0.1657832	0.0439045
0.0012233	0.3741524	0.2591585	0.3778427	0.4819630	0.4793985	0.4356573	0.6285622	0.1283106	0.3757608	0.0595480	0.3491065	0.2301509	0.6523955	0.0008534	0.3183657	0.6399447	0.1216571	0.3707807	0.4678874	0.0144003	0.0113372	0.0320887	0.6127977	0.0019258	0.2967638	0.3810059	0.1973555	0.7250835	0.7459539	0.3194258	0.2835133	0.4721928	0.2165923	0.2169350	0.2039303	0.0534218	0.5950139	0.5681975	0.4107572	0.4476002	0.6684264	0.5419911	0.2775427	0.0355111	0.2364953	0.3671691	0.0000835	0.0427452	0.3447092	0.4575544	0.5556756	0.3859519	0.5166845	0.5932205	0.1581357	0.3857383	0.4968159	0.0105924	0.1770485	0.2300746	0.1168611	0.5589219	0.2710142	0.6958088	0.1960118	0.5875421	0.1802627	0.5567092	0.0127759	0.4356757	0.3508933	0.2142027	0.0262255	0.6176344	0.6507550	0.0564090	0.2022673	0.0890586	0.5838026	0.6239156	0.5830897	0.5635643	0.4602724	0.0001972	0.0175543	0.2175877	0.5840312	0.5696762	0.1993107	0.0316289	0.5173705	0.3278208	0.4434156	0.4804455	0.3244067	0.3749835	0.6058597	0.1417522	0.0359822
0.2128303	0.2336523	0.3724471	0.2986657	0.1872176	0.6169802	0.0029811	0.2895459	0.6982176	0.4898031	0.6491069	0.2079412	0.0749103	0.5386853	0.0093644	0.1469488	0.5928907	0.2627056	0.4900363	0.1852146	0.0743992	0.6049529	0.0000580	0.5957995	0.0000081	0.0506171	0.3254556	0.0104465	0.6446290	0.5528238	0.0713413	0.3432479	0.6947130	0.1693574	0.1923129	0.1155410	0.0634887	0.7450056	0.1133870	0.1658287	0.2295178	0.4282224	0.6686904	0.5509116	0.0238424	0.2873397	0.4998808	0.5108381	0.6098401	0.1837260	0.1104875	0.4734250	0.2822058	0.4048114	0.5802295	0.1732310	0.6230307	0.5446977	0.0104075	0.2457972	0.4296028	0.2186130	0.3038662	0.0385754	0.3996268	0.0000596	0.1437578	0.0179524	0.6001670	0.5743954	0.5898456	0.2453986	0.3870889	0.0406213	0.6761151	0.5853178	0.0024467	0.1302421	0.7208135	0.3729859	0.5859007	0.0712132	0.5642920	0.7360509	0.0317800	0.7020223	0.2941284	0.0395449	0.4688348	0.2557489	0.0003680	0.5548957	0.3862748	0.5086379	0.6483936	0.6309592	0.3170382	0.6760462	0.6768170	0.0028853
