"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"	"G51"	"G52"	"G53"	"G54"	"G55"	"G56"	"G57"	"G58"	"G59"	"G60"	"G61"	"G62"	"G63"	"G64"	"G65"	"G66"	"G67"	"G68"	"G69"	"G70"	"G71"	"G72"	"G73"	"G74"	"G75"	"G76"	"G77"	"G78"	"G79"	"G80"	"G81"	"G82"	"G83"	"G84"	"G85"	"G86"	"G87"	"G88"	"G89"	"G90"	"G91"	"G92"	"G93"	"G94"	"G95"	"G96"	"G97"	"G98"	"G99"	"G100"
0.1374038	0.0695347	0.0541134	0.0188350	0.4207186	0.3672551	0.6218393	0.5772922	0.6024124	0.3549858	0.0965148	0.0120646	0.3134735	0.0768394	0.3579408	0.4653305	0.1149693	0.6333009	0.4706943	0.5773306	0.3513571	0.6273162	0.2203910	0.0046863	0.6077644	0.6095224	0.5901572	0.2535976	0.6025407	0.2567226	0.0071589	0.0514029	0.1793651	0.5715496	0.5368856	0.6091673	0.1562240	0.0952101	0.5798865	0.4628718	0.5254284	0.0060056	0.3327368	0.4291823	0.1880794	0.0826186	0.2983673	0.5749008	0.0359082	0.0011680	0.1694507	0.6545827	0.0216422	0.0182601	0.5197040	0.1760263	0.6018774	0.1183241	0.6023887	0.0062527	0.0878618	0.6012341	0.2541801	0.7353566	0.0899606	0.0987796	0.3056925	0.1128528	0.0303423	0.0118725	0.5629996	0.1795349	0.3775468	0.4199934	0.6860697	0.0009344	0.5230552	0.2237862	0.1582793	0.2609524	0.6415059	0.3043840	0.1310057	0.0115229	0.0024994	0.5807852	0.0048661	0.1294200	0.0947821	0.5005022	0.6420827	0.6109697	0.0273937	0.0078425	0.5289536	0.2511290	0.3071925	0.3800463	0.0316025	0.6390045
0.0780634	0.3116605	0.3749064	0.0000067	0.6137491	0.5364851	0.5940863	0.2240517	0.4156682	0.5963237	0.1052036	0.4380208	0.5097740	0.1440707	0.0010665	0.7336056	0.3581376	0.0393930	0.3369649	0.2116759	0.4152421	0.1688412	0.1149765	0.0285599	0.5852004	0.5588075	0.5849957	0.4494868	0.4075293	0.0848158	0.0070222	0.0356869	0.4303317	0.5839347	0.5974281	0.5577208	0.5210458	0.4653701	0.6372914	0.5296005	0.0932713	0.0063475	0.0011369	0.1103028	0.2634423	0.1054918	0.0485989	0.6102747	0.0330262	0.0108960	0.4744919	0.4429433	0.0000747	0.0220235	0.4048278	0.1705707	0.6433844	0.3304340	0.5635022	0.0560123	0.0985283	0.3328167	0.5499771	0.6313634	0.0277184	0.0732043	0.0016941	0.1262447	0.1447192	0.0179627	0.5012969	0.1953705	0.0946723	0.4773917	0.6169226	0.3248186	0.5135120	0.0127330	0.6080335	0.2182856	0.5170997	0.5512316	0.3195644	0.0107037	0.0041219	0.5292368	0.0023325	0.1085032	0.1365339	0.2730037	0.6102424	0.6253472	0.0638004	0.0016095	0.3388695	0.1911682	0.6566729	0.1333402	0.0009757	0.5046230
0.4764160	0.2423734	0.4219682	0.0866620	0.5355120	0.5184144	0.6185989	0.4551586	0.5792827	0.5720443	0.0784329	0.3157407	0.0738015	0.0549153	0.4050661	0.6306359	0.3533213	0.6660760	0.1609736	0.3951016	0.0401191	0.6768079	0.2259023	0.0230193	0.4917883	0.5942669	0.4644681	0.6860810	0.3653408	0.1606985	0.0304507	0.0630450	0.1142201	0.5621435	0.6657470	0.5430144	0.5878787	0.2861898	0.5712346	0.6846478	0.2188323	0.1701239	0.0120580	0.3039304	0.2573992	0.0469022	0.2556617	0.4915005	0.2907370	0.0047806	0.1755082	0.6724253	0.0132109	0.0227242	0.5046517	0.0697439	0.5565499	0.0020989	0.5912421	0.0234575	0.1634303	0.6939584	0.4839139	0.5545374	0.1387342	0.0793713	0.1338193	0.1204049	0.1289959	0.1260583	0.4766011	0.2410220	0.0588454	0.3344334	0.7362444	0.2013637	0.1706879	0.5914327	0.6448608	0.5245500	0.3744295	0.6766735	0.1428186	0.0059765	0.0020818	0.6116981	0.4169677	0.2522307	0.4345434	0.2600702	0.3470335	0.6529881	0.1219493	0.0001179	0.3975938	0.1226180	0.3426644	0.3436395	0.0011321	0.5111411
0.2241661	0.2869784	0.3346549	0.0146690	0.6079675	0.5121654	0.6920721	0.1078062	0.4831347	0.2512425	0.2886777	0.5800722	0.1471017	0.1257296	0.4149046	0.5269963	0.1784252	0.3182670	0.3081194	0.5539935	0.0339091	0.6018683	0.0856008	0.0026377	0.6593206	0.4277262	0.4771362	0.5049266	0.6109544	0.4324592	0.0026942	0.0465821	0.4011226	0.5716799	0.5265818	0.5697805	0.5509315	0.2019643	0.6904916	0.6035241	0.5477897	0.0492471	0.0123718	0.4042752	0.2646409	0.0963112	0.1438694	0.6316851	0.0142547	0.0000671	0.5447229	0.5233941	0.0247249	0.0161387	0.4969961	0.1317592	0.5371145	0.0064635	0.5458787	0.0044420	0.0817336	0.1773400	0.2082604	0.6647322	0.0655583	0.0506769	0.2287184	0.0573092	0.0364750	0.0134956	0.5546117	0.1971656	0.0269407	0.3287193	0.6659188	0.2549478	0.5078453	0.0360165	0.4339935	0.5633491	0.6238828	0.3564802	0.3193736	0.0020135	0.0012843	0.6638065	0.0855173	0.3944048	0.0537193	0.3748955	0.3025422	0.6117556	0.2408901	0.0103003	0.5250719	0.4480001	0.2355090	0.3403569	0.0006177	0.7193707
0.4958540	0.0129374	0.3889026	0.1322233	0.4318382	0.3364184	0.4072621	0.4203859	0.5467617	0.1760747	0.0570773	0.4044543	0.5047823	0.0248915	0.4706874	0.5429615	0.3394942	0.6752013	0.1816587	0.2304304	0.0113996	0.6627000	0.2825920	0.0193402	0.6632951	0.5228907	0.3673631	0.6305005	0.5486095	0.1642638	0.0091897	0.0055169	0.2339101	0.3917085	0.4372712	0.5292181	0.4847426	0.6993746	0.3470316	0.5692497	0.1347502	0.0000030	0.0027364	0.0059756	0.2194292	0.0920973	0.0058585	0.6673090	0.1577438	0.0278173	0.6529453	0.6582205	0.0002054	0.0267407	0.4344998	0.0942188	0.3496487	0.0016666	0.5925883	0.0720590	0.0361610	0.4324309	0.4817070	0.6349332	0.1378450	0.0653113	0.0006718	0.0249891	0.1406559	0.1530909	0.5781709	0.3449387	0.3112332	0.4693070	0.6068498	0.0750228	0.2937976	0.0685613	0.6513770	0.4541646	0.4008196	0.6432746	0.2013933	0.0019629	0.0024210	0.6910878	0.0028949	0.2392087	0.1934412	0.2270221	0.5843532	0.6326421	0.0101556	0.0020144	0.6135459	0.1234535	0.3001402	0.3812947	0.0022890	0.6731766
0.4246719	0.1533290	0.4993372	0.1683884	0.3908655	0.4458362	0.5929578	0.4871542	0.7143512	0.6774436	0.3674534	0.2892093	0.3012232	0.0636597	0.3566322	0.3535215	0.2749742	0.5788046	0.0966052	0.2798010	0.0022521	0.8310081	0.3039330	0.0234566	0.7262668	0.3915697	0.4943542	0.6297385	0.5162609	0.1288075	0.0303197	0.0474268	0.1607613	0.4981477	0.6417125	0.5924015	0.4750957	0.0970384	0.4228273	0.7174445	0.2206933	0.0105827	0.0949614	0.0889443	0.2152620	0.0999653	0.0553309	0.6540301	0.0064656	0.0196028	0.3950310	0.7163941	0.0206062	0.0661115	0.6243331	0.0947444	0.4527814	0.3109144	0.3844355	0.0423593	0.1674284	0.6686560	0.5000764	0.5458472	0.1599183	0.0165629	0.1391405	0.1373646	0.2097059	0.0472577	0.3926287	0.1307684	0.0184048	0.4440838	0.4895312	0.0084431	0.3342876	0.0943350	0.5697143	0.4812013	0.6531023	0.5583033	0.3045269	0.0047588	0.0125947	0.6654926	0.0192381	0.5310883	0.0690527	0.2925554	0.5885023	0.4349126	0.0002921	0.0042773	0.4064330	0.3809515	0.6384779	0.3295843	0.0417565	0.8057535
0.1327629	0.2740752	0.3934180	0.0003397	0.4019302	0.3896067	0.3785721	0.5135137	0.7491049	0.1888156	0.0581406	0.3676841	0.2279898	0.0329670	0.6692410	0.7478304	0.3165817	0.0113604	0.5850414	0.1800843	0.2678905	0.6125376	0.2274530	0.0036085	0.6468263	0.3019159	0.2063928	0.6171533	0.4861134	0.0887992	0.0278195	0.0252154	0.2538693	0.5230264	0.6619167	0.6238158	0.5016978	0.3054299	0.6264605	0.6276090	0.4104751	0.0000055	0.0112739	0.4524211	0.1869409	0.1181846	0.3505604	0.5927777	0.1349178	0.0167628	0.2695473	0.6954186	0.0234164	0.0243464	0.6199139	0.0881670	0.5942093	0.0021160	0.5642027	0.0056524	0.1866658	0.6389535	0.2334622	0.6282812	0.1361684	0.1397820	0.1567478	0.1569887	0.1139065	0.1473663	0.4751899	0.2614877	0.1805677	0.3794792	0.3379582	0.0013198	0.5091099	0.2987914	0.6561840	0.4236617	0.7157765	0.4081801	0.3182508	0.0013663	0.0269983	0.6505567	0.0310515	0.1377479	0.0330802	0.1810213	0.3372411	0.5475804	0.0400159	0.0305033	0.5536827	0.0881007	0.3304216	0.2973134	0.0015685	0.4933787
0.2260288	0.4809490	0.1946211	0.0928748	0.4348133	0.3724025	0.1041347	0.1434045	0.4676383	0.4346981	0.0121106	0.5660744	0.2580113	0.0443365	0.5354707	0.3747945	0.2879676	0.6319596	0.2751854	0.4499283	0.5240144	0.3068856	0.1731274	0.0605936	0.6112542	0.6923949	0.3680583	0.5716550	0.5894348	0.3513034	0.0249520	0.0503998	0.3484886	0.6526637	0.3212621	0.5852250	0.6740773	0.6589030	0.5528308	0.6912396	0.2463995	0.0061846	0.0003770	0.1284655	0.1828403	0.1250677	0.2043753	0.6829144	0.0118243	0.0007578	0.4987212	0.6222683	0.0000078	0.0122307	0.5112195	0.0836045	0.3904492	0.0011614	0.6850279	0.0283230	0.0189910	0.6117630	0.3998319	0.6086504	0.0676244	0.1247236	0.0001294	0.1828702	0.1420455	0.6497948	0.6761686	0.3584202	0.0304699	0.1297246	0.6434912	0.0004636	0.4130493	0.0516084	0.1973218	0.6544125	0.6303336	0.6880153	0.3323675	0.0236185	0.0038161	0.5608714	0.0170953	0.1956462	0.1235217	0.2218299	0.5505766	0.5623912	0.0255740	0.0232352	0.3301167	0.2937041	0.5147887	0.1871278	0.0460081	0.6193647
0.1930922	0.3148501	0.3418130	0.1467828	0.5386291	0.4788603	0.4518601	0.5380133	0.6204346	0.6102098	0.2634612	0.3356898	0.2853507	0.0560949	0.2804714	0.5964063	0.1164209	0.6444223	0.3438979	0.6031970	0.0265270	0.5457666	0.1733590	0.0082087	0.5464580	0.4562253	0.4004775	0.6500015	0.5450946	0.2097194	0.0022792	0.0298652	0.4776621	0.5862925	0.4266755	0.5969820	0.5976422	0.1669602	0.6205754	0.6260442	0.5047614	0.0080609	0.0042047	0.3279195	0.5146880	0.1000561	0.2269003	0.6249473	0.1483024	0.0325238	0.5747399	0.6571222	0.0076153	0.0167276	0.4233775	0.1405316	0.4590590	0.0004932	0.6618152	0.0807735	0.1969500	0.4953525	0.2078236	0.6208628	0.1239019	0.0541999	0.1449376	0.1480542	0.0390943	0.1679027	0.4785015	0.3104581	0.2331068	0.2173413	0.5615992	0.0013898	0.5000071	0.1847872	0.5355469	0.4597764	0.6617794	0.3830986	0.0671285	0.0078178	0.0038785	0.7125370	0.0001590	0.1963102	0.0335118	0.3172990	0.3043554	0.6067614	0.0098924	0.0033946	0.4938606	0.2971425	0.3290998	0.3629033	0.0457452	0.5499453
0.4831828	0.2881419	0.1648536	0.1463404	0.4274573	0.3712885	0.5574398	0.4660259	0.6684019	0.1779500	0.1869632	0.3074509	0.2417529	0.0987424	0.3514835	0.6676215	0.1973623	0.5890907	0.5512097	0.1508133	0.0111321	0.5659277	0.1103179	0.0216624	0.6611391	0.5982350	0.6016345	0.5447712	0.7453063	0.3993088	0.0299808	0.0101490	0.3507820	0.6153434	0.6834851	0.5830641	0.1926223	0.3941130	0.5317996	0.6476041	0.2028896	0.2233932	0.0020470	0.3334198	0.1575291	0.0462855	0.0907152	0.6049800	0.2576563	0.0088310	0.3605340	0.6319888	0.0077047	0.0471751	0.4648523	0.0621627	0.4063866	0.4599503	0.7034349	0.0358771	0.1509700	0.7371869	0.0178734	0.5440490	0.0449213	0.0262426	0.1443665	0.1026077	0.0535454	0.0197635	0.4886955	0.3007697	0.1238626	0.1612537	0.6236500	0.0002483	0.4926251	0.2263384	0.2728396	0.6356966	0.5877804	0.2299903	0.3026021	0.0109879	0.0006401	0.3135340	0.0080499	0.1087176	0.2852328	0.4717524	0.2717941	0.5546648	0.0002027	0.0051681	0.4786189	0.2741024	0.5402709	0.2823874	0.0399046	0.7756693
0.0963666	0.2196894	0.6760055	0.1552229	0.1047247	0.4043755	0.4701032	0.6223353	0.6376090	0.1975626	0.2024372	0.3197772	0.1274989	0.0387342	0.4823941	0.3858181	0.1403327	0.5808536	0.4008487	0.4136951	0.0002142	0.5720775	0.4304137	0.0298294	0.6236143	0.3881185	0.3262871	0.5995761	0.5612458	0.3567204	0.0122419	0.0696537	0.1297535	0.7416207	0.6357600	0.5821240	0.5934594	0.4250890	0.7238179	0.6860344	0.4031186	0.0588655	0.0109664	0.4543138	0.2476448	0.0255298	0.3385769	0.4904812	0.1887546	0.0018608	0.5611440	0.6068447	0.0198095	0.0388938	0.4022648	0.0368963	0.1095184	0.1207509	0.2994273	0.0129146	0.1969288	0.3289751	0.1300551	0.5684254	0.1741075	0.0236405	0.2084373	0.1453413	0.1653786	0.1103820	0.4719134	0.2822298	0.2820528	0.1055331	0.2319865	0.0014745	0.2859416	0.4805241	0.5354473	0.5390622	0.4719737	0.3867996	0.1554821	0.0255957	0.0007164	0.3281350	0.0016477	0.1360718	0.1029063	0.3943820	0.3046686	0.6145822	0.0149118	0.0148739	0.4075240	0.0972408	0.3144199	0.5322738	0.0409400	0.5636041
