"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"	"G51"	"G52"	"G53"	"G54"	"G55"	"G56"	"G57"	"G58"	"G59"	"G60"	"G61"	"G62"	"G63"	"G64"	"G65"	"G66"	"G67"	"G68"	"G69"	"G70"	"G71"	"G72"	"G73"	"G74"	"G75"	"G76"	"G77"	"G78"	"G79"	"G80"	"G81"	"G82"	"G83"	"G84"	"G85"	"G86"	"G87"	"G88"	"G89"	"G90"	"G91"	"G92"	"G93"	"G94"	"G95"	"G96"	"G97"	"G98"	"G99"	"G100"
0.1506831	0.2842742	0.5613052	0.3330348	0.5681224	0.0329712	0.6078911	0.3434490	0.0117902	0.4617372	0.0040464	0.4247119	0.0400795	0.0258228	0.0041296	0.0560306	0.3583534	0.4321890	0.0621946	0.0023635	0.0130968	0.2296434	0.1548593	0.1624162	0.1145689	0.6382085	0.4566153	0.3443514	0.2438434	0.4827631	0.1806177	0.0230034	0.1420468	0.1459713	0.7939597	0.5689851	0.6001243	0.1013591	0.0523521	0.5633362	0.0177616	0.6963614	0.5964524	0.4687660	0.5372159	0.6587299	0.5465979	0.6059845	0.4362862	0.1612377	0.5156210	0.6593961	0.4203757	0.1909851	0.4731307	0.3866151	0.2522012	0.2856067	0.1044164	0.2827215	0.0438672	0.2675261	0.5342167	0.3565163	0.5164481	0.2675636	0.3223287	0.4006078	0.5987885	0.0223458	0.1420915	0.0107350	0.0337394	0.0488864	0.2523533	0.5992411	0.0482536	0.1382286	0.1579867	0.0086686	0.3710278	0.1304006	0.6668587	0.1326434	0.5206112	0.2329369	0.1082057	0.0804516	0.0225358	0.7858862	0.6992858	0.4279157	0.6352538	0.4464616	0.3863005	0.6805522	0.2285081	0.6420987	0.5264821	0.6742699
0.1635795	0.2860926	0.4235216	0.3195022	0.7557647	0.0424765	0.5855778	0.4728667	0.0146043	0.5050772	0.0175245	0.1761976	0.0350413	0.0250414	0.0111743	0.0868590	0.4192477	0.4985663	0.0963877	0.0007300	0.0254942	0.1897888	0.1988639	0.1020402	0.0872717	0.6831374	0.6156764	0.4762381	0.1908464	0.4280695	0.2038923	0.0083114	0.1873629	0.1212568	0.6415511	0.5909801	0.6635224	0.0862595	0.1192466	0.7073525	0.0516739	0.5859231	0.6674873	0.5805706	0.6537007	0.5731660	0.5587291	0.5024528	0.4020946	0.1405933	0.6756667	0.6747785	0.3528357	0.2657704	0.5214484	0.2888297	0.2055912	0.2843437	0.0940659	0.2958044	0.0333286	0.2236223	0.6203309	0.5068243	0.4852602	0.3545164	0.3243063	0.4315089	0.5059575	0.0133609	0.2186350	0.0254174	0.0697068	0.0782778	0.4337872	0.7072321	0.0156214	0.1350581	0.1598216	0.0249380	0.4376465	0.0905260	0.5257067	0.1516040	0.5126844	0.1830696	0.1403055	0.0592253	0.0545446	0.7518370	0.6734837	0.4635180	0.6052018	0.4013458	0.4413018	0.6980770	0.2393034	0.6055829	0.5786696	0.6843925
0.1152163	0.2311975	0.5476926	0.3063778	0.6567285	0.0428045	0.7285682	0.3819004	0.0039883	0.4785032	0.0090089	0.4085522	0.0277741	0.0118768	0.0014582	0.0702517	0.3218767	0.5089002	0.0858553	0.0017630	0.0399110	0.1837530	0.1657421	0.1097004	0.1315273	0.6616859	0.5231014	0.3254288	0.2206856	0.5476370	0.1822304	0.0141396	0.2368188	0.0892042	0.7005982	0.5852960	0.6757726	0.0720452	0.0406371	0.6269586	0.0357191	0.5836600	0.5157623	0.5061140	0.5606086	0.6805018	0.7169748	0.5566930	0.4013715	0.1447949	0.6898944	0.6055614	0.4965644	0.3109335	0.5647805	0.3642184	0.2712297	0.2605084	0.0677440	0.2676450	0.0118758	0.2103430	0.5847332	0.4062000	0.5390787	0.3248300	0.3972206	0.4859649	0.4171474	0.0180646	0.1955536	0.0625174	0.0960588	0.0680930	0.3446429	0.6236904	0.0258896	0.1287945	0.1582783	0.0163883	0.3989146	0.0936593	0.7080652	0.1845949	0.6203395	0.2044202	0.1457231	0.0714447	0.0320842	0.5830069	0.5836746	0.4228298	0.7952610	0.4030130	0.4238377	0.7319853	0.2745770	0.6723123	0.5374561	0.7301758
0.1471705	0.2847505	0.5637197	0.3603314	0.6685161	0.0441458	0.6583738	0.4553959	0.0062544	0.3999748	0.0018548	0.3590566	0.0163558	0.0181611	0.0033910	0.1110100	0.3178035	0.5569610	0.0759148	0.0017836	0.0437375	0.0899175	0.1179841	0.1367372	0.1169362	0.5860516	0.5808205	0.3769833	0.1728900	0.5134805	0.2277615	0.0205635	0.1912498	0.1335274	0.6605789	0.6458478	0.5959452	0.0979086	0.0571357	0.7104477	0.0928352	0.6617763	0.7451047	0.4524986	0.5633377	0.7639718	0.5406102	0.4851351	0.3791401	0.1392407	0.5245948	0.5932922	0.3830352	0.2319339	0.4726188	0.4667157	0.1684055	0.2390365	0.1048499	0.2579981	0.0076183	0.2936216	0.6505315	0.5573904	0.4876264	0.3758790	0.3276734	0.3904867	0.4939798	0.0198148	0.1621474	0.0079482	0.0505984	0.0490209	0.4646634	0.6052927	0.0263587	0.0920200	0.1378119	0.0442628	0.4028680	0.0899694	0.5894205	0.2339597	0.5277977	0.2315218	0.1431038	0.0801323	0.0167793	0.5841606	0.6046401	0.3003892	0.6217984	0.5008708	0.4493910	0.5498688	0.3094614	0.5930723	0.6099674	0.5586354
0.1248381	0.2548558	0.4692938	0.3816794	0.7186081	0.0396829	0.5796830	0.4313799	0.0232132	0.6041373	0.0152108	0.3505422	0.0304203	0.0071737	0.0108232	0.0961322	0.3226387	0.5425233	0.0648225	0.0004647	0.0302574	0.1704960	0.1368287	0.1106976	0.1422641	0.6406927	0.4367266	0.2999638	0.1298984	0.4190222	0.2775039	0.0094813	0.1669373	0.1302234	0.6486716	0.7012441	0.6803502	0.0753464	0.0851513	0.7008769	0.0473760	0.5475066	0.6870969	0.5962895	0.6385806	0.6539759	0.6295936	0.5129744	0.3381829	0.1934408	0.6666806	0.7543735	0.3766227	0.2440713	0.5654535	0.4222746	0.2792528	0.2405762	0.1174699	0.3310322	0.0235383	0.3238685	0.6439014	0.4300649	0.5355879	0.2633270	0.3356812	0.4792117	0.5400737	0.0240357	0.1582148	0.0142736	0.0186713	0.0400606	0.3748620	0.6908676	0.0472968	0.0792551	0.1292218	0.0506641	0.3339197	0.0871432	0.6665826	0.1808241	0.5711073	0.1699446	0.1834778	0.0445513	0.0440214	0.5574387	0.6168415	0.4570441	0.5854806	0.5272214	0.4629338	0.6142286	0.2981031	0.8353670	0.7088088	0.6047486
0.1135973	0.2354282	0.4503465	0.3393211	0.7232500	0.0415914	0.6099706	0.5518598	0.0082888	0.5005850	0.0149562	0.3470052	0.0441679	0.0119984	0.0242094	0.0516333	0.4001916	0.4883224	0.0591902	0.0015193	0.0446661	0.2276074	0.1522033	0.1695822	0.1474179	0.6469580	0.4532754	0.3481141	0.1813713	0.4403088	0.1650872	0.0133112	0.1970635	0.1038173	0.6049978	0.7750833	0.6194336	0.0803346	0.0520449	0.7702559	0.0567482	0.6188088	0.6278037	0.4578526	0.7008453	0.5851419	0.4732891	0.5891243	0.3511887	0.1752535	0.6006242	0.5231027	0.3673483	0.2815627	0.4243878	0.3300705	0.2461886	0.2350566	0.0791877	0.2496840	0.0111249	0.2481602	0.6399093	0.3797182	0.5235586	0.3201816	0.4164280	0.3445951	0.4961227	0.0187759	0.2144419	0.0164428	0.0327180	0.0675011	0.3477605	0.6389616	0.0056203	0.1084702	0.2467277	0.0603541	0.2756521	0.1234918	0.5866870	0.1335681	0.4964667	0.1573913	0.1446856	0.0545251	0.0223573	0.6448464	0.6477777	0.4462555	0.7516739	0.4239176	0.4819796	0.5869253	0.3181689	0.6663788	0.5019063	0.6271619
0.1608757	0.2551145	0.4677290	0.3380377	0.4725420	0.0604942	0.6241812	0.5126255	0.0116023	0.3679978	0.0269985	0.3196428	0.0421698	0.0177684	0.0203825	0.2024077	0.1678549	0.5368419	0.0758014	0.0056734	0.0533009	0.1786739	0.1709192	0.1172761	0.0938555	0.5590550	0.4286481	0.2970392	0.1658945	0.4965180	0.1242891	0.0182945	0.2747347	0.0990627	0.6182770	0.6200281	0.6106077	0.0631598	0.0442968	0.7355647	0.0545140	0.6893678	0.6029449	0.5196944	0.6242544	0.5155381	0.5788333	0.4669965	0.3898516	0.1369920	0.6001316	0.6373831	0.4386452	0.1895716	0.4925397	0.4962270	0.2342353	0.2633665	0.0630794	0.2222055	0.0142305	0.2971411	0.5229275	0.4543034	0.4991405	0.3327481	0.4709246	0.4283885	0.4575600	0.0146769	0.1722059	0.0167644	0.0545384	0.0847323	0.3890767	0.6817345	0.0188798	0.1193240	0.2024955	0.0304297	0.3702201	0.0856687	0.7849961	0.1557390	0.6399575	0.2446482	0.1469720	0.0309800	0.0658084	0.6435159	0.7213768	0.4315380	0.6248577	0.4652973	0.4806339	0.6313875	0.3577431	0.5758851	0.6254226	0.5502149
0.1451952	0.2353220	0.4270066	0.4415676	0.6167832	0.0294423	0.6164585	0.4684582	0.0170692	0.4578706	0.0243060	0.4046855	0.0436070	0.0290479	0.0155719	0.1257983	0.3482219	0.3379135	0.0548549	0.0046927	0.0386964	0.2135265	0.1688803	0.0828394	0.1456232	0.6759148	0.3836951	0.3685085	0.2069769	0.4104942	0.2855909	0.0298162	0.2900225	0.1046128	0.5925644	0.5493604	0.6722964	0.0973459	0.0744727	0.6519431	0.0682876	0.7025678	0.8031011	0.5613845	0.6704019	0.5772760	0.6171879	0.5535859	0.4048269	0.1325640	0.5715610	0.6523956	0.5626555	0.2208505	0.4636222	0.2753794	0.2506248	0.2146427	0.0976214	0.2537053	0.0331706	0.2868237	0.6238791	0.4600831	0.4116482	0.3504655	0.3705730	0.4136679	0.4034889	0.0322894	0.1636392	0.0253200	0.0508087	0.1322533	0.3623361	0.5863565	0.0174444	0.0912838	0.1351503	0.0333439	0.3702383	0.1140130	0.5871862	0.1342999	0.6463153	0.1779241	0.1125463	0.0770565	0.0189895	0.5398934	0.6067271	0.5155713	0.7330711	0.4685339	0.4905301	0.5825552	0.3087147	0.7301039	0.7418520	0.6803256
0.1239093	0.2004257	0.4362675	0.3578452	0.6081582	0.0660739	0.7532139	0.3692197	0.0160590	0.4255217	0.0067615	0.3623136	0.0443844	0.0238073	0.0085573	0.0586131	0.3089100	0.5165176	0.0436956	0.0011207	0.0274106	0.1422946	0.0761908	0.1339183	0.1404661	0.6193698	0.4050686	0.2747009	0.2186087	0.5105849	0.2106194	0.0366444	0.2277951	0.0986333	0.6794981	0.6905318	0.5967683	0.1174033	0.0575097	0.5991396	0.0326386	0.5942761	0.6380198	0.5450999	0.6681152	0.6502054	0.5590303	0.6083463	0.3528480	0.1625194	0.4657525	0.6807673	0.3556082	0.2169506	0.5465310	0.3001912	0.2903820	0.2567984	0.1066348	0.2241446	0.0260175	0.3026920	0.6389912	0.5078453	0.5992516	0.3778781	0.3148446	0.3909824	0.5019382	0.0378492	0.1601386	0.0221822	0.0383275	0.0738750	0.3540598	0.5446184	0.0037943	0.1080247	0.1519108	0.0186226	0.3999579	0.0886692	0.5924947	0.1862376	0.5789580	0.2336782	0.1243990	0.0614814	0.0448097	0.6701665	0.7091486	0.3572728	0.6473502	0.4077115	0.4463208	0.5750580	0.2200217	0.7255537	0.5705150	0.7422033
0.1487047	0.1732572	0.4754291	0.3107696	0.6846144	0.0573946	0.5797925	0.3746561	0.0116320	0.4284511	0.0136211	0.3897733	0.0407337	0.0162498	0.0115224	0.1525728	0.3637156	0.3953482	0.0196568	0.0015277	0.0500317	0.1361913	0.0931711	0.1240977	0.1543202	0.6291352	0.4654838	0.2602802	0.1946345	0.6122651	0.2215256	0.0479854	0.1759892	0.1387222	0.5243321	0.6899015	0.6376817	0.0694679	0.1034730	0.7905241	0.1124844	0.5778562	0.6017736	0.6208752	0.6631190	0.5598459	0.5701547	0.6093833	0.4335871	0.1718558	0.6746205	0.6676933	0.4567737	0.2386618	0.4660803	0.4037524	0.1787799	0.2698652	0.0601438	0.2729119	0.0338445	0.3100906	0.5937205	0.4710661	0.4611982	0.3223457	0.3149483	0.4774257	0.5101417	0.0317608	0.1434991	0.0131189	0.0341617	0.0632761	0.3568241	0.7046949	0.0049766	0.1084607	0.1779972	0.0174161	0.3559485	0.1190603	0.6807789	0.2047651	0.7048856	0.1781277	0.1797835	0.1400733	0.0589278	0.6880697	0.6508521	0.4124812	0.6677922	0.4933073	0.4340917	0.6616980	0.2737257	0.5330476	0.5049061	0.6957989
0.1534256	0.2158226	0.4664474	0.3440315	0.6262812	0.0394598	0.6119380	0.3759350	0.0273051	0.4416400	0.0140419	0.3836569	0.0479813	0.0076385	0.0144962	0.1096965	0.3404898	0.4629108	0.0703154	0.0038584	0.0084190	0.1556096	0.1682672	0.1645714	0.1342141	0.5760195	0.5085213	0.3369691	0.2081572	0.4770490	0.2295673	0.0171671	0.1560707	0.1242838	0.6042323	0.6460122	0.8418496	0.0719911	0.0473274	0.6073754	0.0404380	0.6589226	0.5718061	0.5204370	0.7125804	0.7849232	0.6787867	0.5729381	0.3153950	0.2070888	0.5391259	0.6073195	0.3618549	0.2787626	0.4904603	0.3122630	0.2002519	0.2015890	0.0731556	0.2572806	0.0187319	0.3334283	0.6298963	0.3501354	0.4070241	0.3609247	0.3512335	0.3631217	0.5268252	0.0147465	0.1701935	0.0117046	0.0278890	0.0276913	0.3845407	0.6146882	0.0192949	0.1432545	0.1540585	0.0385320	0.4037847	0.1424956	0.7093129	0.1217772	0.6105555	0.1882256	0.1644066	0.1499467	0.0131104	0.5487887	0.6745453	0.4507020	0.6209755	0.5123047	0.4708277	0.5970640	0.3007843	0.6320956	0.5056523	0.7636563
