"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"	"G51"	"G52"	"G53"	"G54"	"G55"	"G56"	"G57"	"G58"	"G59"	"G60"	"G61"	"G62"	"G63"	"G64"	"G65"	"G66"	"G67"	"G68"	"G69"	"G70"	"G71"	"G72"	"G73"	"G74"	"G75"	"G76"	"G77"	"G78"	"G79"	"G80"	"G81"	"G82"	"G83"	"G84"	"G85"	"G86"	"G87"	"G88"	"G89"	"G90"	"G91"	"G92"	"G93"	"G94"	"G95"	"G96"	"G97"	"G98"	"G99"	"G100"
0.3721721	0.0972893	0.0784395	0.0087154	0.3136106	0.5106329	0.3814190	0.0224985	0.2652211	0.1693723	0.1809036	0.6442222	0.3090707	0.0704285	0.4404164	0.6987097	0.0733133	0.6171575	0.1790075	0.5437227	0.0683319	0.3892233	0.1307936	0.4490824	0.2065572	0.1628714	0.3707267	0.3054935	0.2667938	0.3992958	0.2517989	0.5970440	0.4768648	0.6479799	0.6000346	0.2657544	0.3629589	0.6311434	0.4596364	0.3396834	0.2382797	0.5334757	0.5709983	0.5778583	0.5636681	0.1151722	0.3787555	0.0540197	0.6505980	0.3514235	0.6019476	0.2926847	0.0878059	0.2690688	0.2823457	0.3157136	0.2809825	0.0051694	0.1297446	0.1108843	0.3449149	0.5253417	0.5493090	0.5591045	0.2944866	0.6378622	0.2901378	0.5169806	0.3473347	0.2632438	0.2862080	0.2332694	0.4697135	0.0746376	0.1810723	0.5321096	0.0807583	0.2945627	0.2797838	0.6402783	0.2172509	0.4629264	0.0099802	0.1506619	0.6136452	0.6637714	0.2162702	0.2289239	0.3996034	0.0457321	0.6168688	0.6300493	0.5723339	0.6613869	0.2726528	0.7359491	0.6876220	0.0943304	0.5192257	0.6300077
0.4533160	0.0924119	0.0971264	0.0008446	0.2799853	0.5744767	0.2892747	0.0323838	0.3333227	0.2112511	0.3898261	0.3429632	0.2661338	0.0758551	0.5332968	0.6524982	0.1030232	0.6349596	0.3742660	0.5824940	0.0608877	0.3748271	0.1487727	0.3393294	0.3705350	0.1289643	0.2465308	0.2542076	0.2674476	0.4147549	0.2485500	0.6108878	0.4107070	0.5718270	0.7754424	0.2865610	0.5419377	0.6628874	0.4230335	0.3501814	0.1668117	0.4375853	0.4644050	0.5461166	0.5086012	0.0602631	0.2838170	0.0366415	0.6044439	0.3190916	0.6822652	0.2687998	0.0936066	0.3307858	0.3070715	0.2868312	0.3030290	0.0435256	0.1284476	0.1038902	0.4174639	0.4671129	0.5640283	0.5132787	0.2036182	0.5614585	0.2507449	0.5324914	0.4349914	0.4151060	0.2871604	0.2016615	0.5708195	0.0376200	0.1647663	0.6243573	0.0484998	0.3320525	0.1820576	0.6111792	0.1621444	0.2815232	0.0040957	0.1165586	0.5974662	0.8107812	0.3207951	0.1827333	0.4243711	0.1049002	0.5496697	0.6361065	0.5578076	0.5927010	0.4292792	0.6169399	0.5621976	0.0982418	0.7024832	0.6249850
0.3589625	0.0918702	0.1024462	0.0172903	0.2405345	0.5034987	0.3220039	0.0432103	0.3279208	0.1411101	0.4876086	0.5607403	0.1387288	0.1433312	0.4758484	0.6613438	0.1929472	0.5817486	0.0705909	0.6749107	0.2011445	0.3566916	0.1225122	0.3946773	0.1643878	0.1306987	0.2636694	0.2181843	0.3423762	0.3498633	0.2013735	0.6385232	0.4303148	0.6333327	0.6121295	0.2412760	0.4081958	0.6534334	0.3772074	0.4270060	0.1821249	0.5805009	0.4029279	0.5808288	0.4558929	0.0712566	0.3172106	0.0278589	0.6607320	0.3795052	0.6263494	0.2662549	0.0981534	0.3419727	0.2938506	0.2613871	0.2784950	0.0078291	0.2446238	0.1567177	0.3525389	0.5375893	0.4436171	0.5214676	0.1607433	0.5974065	0.4338365	0.6938099	0.3419538	0.2533284	0.3312541	0.2423378	0.4866644	0.0747009	0.1920616	0.4850632	0.0462132	0.3992272	0.2997828	0.7583941	0.2699916	0.3094656	0.0205454	0.2821821	0.5849785	0.6493707	0.2163465	0.2771384	0.4755034	0.0658335	0.5793784	0.4911007	0.7417420	0.6838333	0.3502830	0.6734576	0.7886527	0.1301013	0.6353752	0.5135255
0.4498117	0.0918096	0.0376043	0.0230427	0.2108354	0.4365892	0.2969876	0.0329953	0.5302244	0.1895650	0.4693325	0.6329899	0.3404631	0.0419033	0.4708805	0.7354851	0.0821086	0.6387021	0.3882339	0.6391899	0.1214987	0.3685068	0.2728636	0.4246084	0.2941163	0.1500663	0.2296024	0.2501761	0.2076975	0.4484781	0.1989500	0.5896551	0.4260024	0.5329668	0.5278048	0.2615498	0.4449819	0.6467070	0.3312244	0.3305204	0.1711163	0.5480450	0.3693612	0.5413297	0.4704521	0.1276413	0.3328262	0.0644205	0.6444924	0.3023863	0.7380343	0.2305422	0.0935682	0.2852152	0.2462883	0.2030182	0.4111205	0.0296887	0.1775424	0.0736352	0.3104463	0.4846672	0.5715335	0.5391901	0.1544861	0.6143341	0.2967483	0.5441874	0.3154118	0.2832337	0.2167078	0.2448547	0.5216660	0.0803576	0.1944912	0.5332825	0.0753280	0.3852463	0.1789896	0.6765076	0.1580402	0.3602459	0.0157525	0.1530970	0.6194621	0.6039285	0.2595052	0.2696075	0.3543352	0.0692242	0.6928927	0.5879005	0.5544932	0.6764654	0.4076737	0.6525237	0.4891368	0.0648979	0.5640515	0.6967678
0.4571532	0.1249726	0.0979171	0.0027758	0.2437563	0.4297583	0.2549846	0.0196664	0.5715209	0.2083722	0.5525961	0.5884771	0.2948056	0.1136783	0.2571835	0.6175846	0.0666084	0.5342355	0.2760924	0.6137515	0.0760739	0.3786424	0.1797871	0.3431460	0.2266953	0.1404087	0.3257886	0.3744178	0.3502438	0.4065722	0.3176174	0.6007663	0.3722355	0.5429064	0.6453822	0.1968648	0.4838591	0.5467820	0.3707160	0.3216057	0.2271344	0.5306932	0.3626136	0.5603253	0.5393936	0.1384280	0.3721923	0.0417139	0.6035316	0.3299359	0.5587163	0.2828661	0.0656634	0.3060140	0.2712504	0.2111810	0.2504231	0.0088511	0.1942256	0.0785467	0.2075661	0.5309890	0.6840318	0.4657744	0.1214548	0.7921738	0.3302228	0.5605169	0.3427425	0.2847356	0.2230042	0.2335910	0.5155108	0.0864287	0.1038441	0.3668246	0.0488735	0.3859249	0.2468193	0.5784317	0.1402421	0.3995715	0.0126364	0.1445896	0.5681415	0.6182239	0.1965904	0.2747254	0.3107713	0.0594479	0.7158012	0.6884699	0.6232907	0.7518443	0.2717904	0.6291022	0.7330643	0.0802585	0.7282251	0.6504048
0.4021449	0.1322468	0.0630294	0.0119918	0.2030287	0.5407771	0.3043723	0.0445433	0.3479299	0.2245083	0.4044428	0.7174476	0.3174544	0.1854011	0.5045301	0.3635265	0.0993748	0.6254159	0.4696370	0.5956056	0.0573288	0.3873895	0.2003479	0.3407484	0.3377384	0.1192452	0.2518477	0.2547724	0.3329549	0.3915324	0.2853546	0.5713421	0.4004771	0.6550887	0.5999136	0.1916226	0.3731135	0.6871753	0.3959342	0.4136186	0.3149508	0.5066555	0.4121113	0.5969986	0.5357519	0.1127724	0.3082303	0.0341425	0.5825811	0.2587991	0.5841307	0.2671691	0.1279532	0.3743263	0.3190016	0.2954990	0.3836797	0.0025861	0.1902158	0.1226239	0.2686742	0.4429085	0.5654738	0.4383331	0.1358807	0.6139104	0.3267116	0.5678975	0.3249673	0.2651403	0.3065998	0.2131506	0.5057843	0.1265186	0.2126339	0.5584289	0.1049437	0.3060835	0.2342061	0.5526232	0.2171685	0.3986408	0.0117460	0.2839716	0.5611081	0.6886439	0.1932174	0.2528213	0.4055331	0.0221779	0.5422372	0.7257006	0.6236910	0.5891814	0.2955782	0.5973054	0.6549141	0.0564153	0.7150978	0.6564234
0.4358755	0.1417928	0.0821490	0.0144755	0.2191825	0.4809300	0.3472399	0.0997347	0.3575165	0.2801522	0.4511092	0.5272592	0.2804170	0.0543726	0.4173922	0.4999858	0.0461073	0.6168794	0.4151811	0.6714870	0.0254320	0.3888674	0.1819543	0.3282179	0.3543086	0.1552365	0.2281341	0.2430665	0.2082438	0.4147864	0.2979170	0.6956428	0.3083069	0.4666870	0.6342180	0.2026201	0.4056313	0.6747033	0.3423482	0.4420791	0.2147636	0.4493649	0.3946572	0.5662708	0.4404667	0.1818900	0.3056495	0.0491647	0.5493310	0.3967217	0.5788959	0.2467568	0.0640993	0.2372786	0.2640153	0.2291708	0.2138596	0.0109195	0.2077559	0.0546920	0.2856642	0.3808337	0.6269772	0.4636771	0.1731884	0.5197567	0.3031300	0.5925398	0.2523748	0.3577548	0.2215589	0.2392763	0.5284222	0.0474736	0.1407568	0.5989779	0.0853454	0.2943777	0.2749459	0.6240078	0.1832058	0.2708999	0.0183658	0.2482292	0.6511153	0.6349263	0.3102722	0.1883159	0.3281101	0.0476684	0.6666232	0.7620449	0.6453367	0.6593260	0.1757472	0.6454324	0.6633229	0.0842633	0.6988267	0.5216611
0.3678617	0.1069187	0.0721374	0.0104490	0.2627726	0.5160720	0.3101287	0.0232525	0.3632291	0.1477598	0.3641265	0.7441538	0.3392691	0.0941209	0.5003362	0.7946358	0.1201069	0.2780433	0.4907667	0.6064305	0.0331804	0.3067224	0.0862151	0.2488359	0.3635938	0.1627028	0.3772067	0.4959563	0.3465570	0.4308052	0.2788502	0.5965248	0.3849642	0.4920368	0.6483719	0.1644670	0.4826583	0.6133207	0.3367532	0.4377556	0.2479255	0.5245038	0.4608663	0.6071868	0.5890198	0.1477847	0.3309564	0.0355869	0.6160141	0.2754220	0.5849650	0.2214179	0.0805581	0.2871066	0.3174013	0.2031073	0.2335092	0.0136078	0.2034192	0.0481634	0.2712065	0.4731877	0.5209240	0.5689830	0.1459063	0.5635151	0.3749679	0.5440845	0.2798582	0.2497155	0.3093099	0.2673023	0.3411190	0.0917444	0.2401718	0.5604823	0.0997089	0.3994785	0.3328068	0.6567784	0.1983928	0.3458992	0.0219678	0.1875762	0.5667776	0.5881850	0.2150590	0.3916221	0.5255406	0.0343513	0.7057081	0.7334751	0.6362535	0.6085580	0.1825635	0.5813581	0.6655490	0.1048609	0.6163882	0.6650886
0.3173894	0.1408963	0.1243740	0.0329601	0.2494056	0.4534639	0.3678791	0.0628984	0.2122926	0.1913780	0.3677509	0.5396251	0.1891709	0.1109772	0.4547841	0.5781006	0.0781195	0.5984429	0.1830580	0.6175666	0.1001647	0.3267982	0.0949660	0.3415314	0.3167484	0.1168304	0.2065059	0.2353244	0.2331015	0.4243639	0.2428901	0.6338657	0.4211760	0.5102277	0.6865304	0.2521448	0.4892080	0.6667951	0.3567382	0.5266287	0.2048344	0.5072042	0.4252947	0.5580718	0.4019993	0.1244590	0.3200792	0.0214480	0.7222098	0.3295708	0.6126676	0.3135940	0.1062009	0.2712319	0.2408649	0.2589022	0.3094344	0.0029854	0.1522602	0.0756242	0.3430477	0.4552563	0.7537140	0.4415119	0.1773379	0.5009574	0.3982250	0.5800723	0.3267638	0.3526831	0.3147839	0.1941912	0.5997716	0.0851716	0.1908318	0.5898071	0.0792743	0.3718126	0.2723097	0.6936622	0.1568992	0.4150067	0.0185232	0.3479632	0.6141913	0.6556864	0.1430831	0.2825739	0.4625203	0.0320151	0.8031646	0.7692225	0.5922103	0.5697964	0.2686608	0.7533420	0.7036610	0.1047554	0.6545923	0.5775383
0.3386843	0.0935610	0.1231207	0.0097057	0.2481259	0.5475373	0.3520754	0.0419126	0.3489965	0.1563766	0.4529445	0.6195311	0.2286230	0.1477370	0.5471500	0.6667781	0.0830904	0.8371882	0.3056429	0.3455390	0.0702168	0.3742808	0.1600533	0.3772909	0.2837190	0.1264654	0.3172896	0.2469685	0.3023618	0.4256908	0.2052086	0.6558884	0.5529891	0.5236260	0.6258371	0.2203095	0.4955032	0.7253717	0.2522339	0.4321832	0.1872729	0.4713660	0.4609536	0.5656365	0.5747698	0.0902289	0.3636159	0.0635935	0.6849376	0.2638306	0.6544401	0.2237933	0.0930663	0.3483959	0.3023786	0.2189319	0.3666679	0.0154049	0.1676794	0.0947088	0.3493518	0.4669286	0.6772827	0.4807386	0.1250320	0.6886559	0.3718068	0.4842995	0.2553571	0.3288975	0.2771070	0.1908327	0.4353251	0.0743179	0.1507802	0.6064897	0.0461903	0.3565706	0.2110336	0.6173620	0.1509311	0.4055515	0.0379216	0.1847775	0.6282705	0.5881341	0.1849120	0.3241162	0.3842806	0.0618562	0.6055831	0.5804512	0.5434537	0.6311356	0.2476039	0.6927307	0.6974807	0.1102200	0.6363213	0.6205080
0.4248505	0.0720148	0.0695592	0.0435642	0.2500466	0.4085696	0.2629910	0.0167956	0.2815696	0.2170891	0.4238642	0.6746914	0.2759546	0.1004635	0.5052068	0.6805229	0.0786422	0.6707986	0.4073105	0.5772244	0.1005414	0.3063040	0.1094812	0.4244369	0.2965420	0.1123953	0.3615913	0.1945166	0.2495710	0.5952902	0.2515058	0.6388841	0.4550974	0.6259380	0.6816279	0.2411646	0.4242744	0.7212347	0.4708463	0.4184403	0.1696212	0.4853988	0.4318713	0.6224301	0.5016625	0.0696990	0.3300167	0.0450048	0.7429124	0.2984023	0.6515127	0.3013114	0.1034023	0.3840600	0.2914729	0.2996715	0.3071862	0.0053130	0.2063360	0.1322339	0.2735208	0.5140306	0.5233963	0.4633848	0.1769194	0.5499998	0.3128962	0.4657867	0.2950090	0.2393320	0.2922867	0.2488325	0.4243954	0.1442280	0.1648523	0.5324748	0.0631210	0.2869726	0.1873329	0.6510034	0.1996325	0.3109134	0.0129737	0.2725380	0.6425055	0.6284202	0.3199544	0.2480085	0.4049297	0.0842958	0.6633191	0.6536201	0.5507175	0.5143021	0.3643087	0.6149302	0.6189982	0.0767117	0.7349813	0.6238614
