"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"	"G51"	"G52"	"G53"	"G54"	"G55"	"G56"	"G57"	"G58"	"G59"	"G60"	"G61"	"G62"	"G63"	"G64"	"G65"	"G66"	"G67"	"G68"	"G69"	"G70"	"G71"	"G72"	"G73"	"G74"	"G75"	"G76"	"G77"	"G78"	"G79"	"G80"	"G81"	"G82"	"G83"	"G84"	"G85"	"G86"	"G87"	"G88"	"G89"	"G90"	"G91"	"G92"	"G93"	"G94"	"G95"	"G96"	"G97"	"G98"	"G99"	"G100"
0.3363528	0.0995458	0.1011219	0.0097809	0.1519534	0.4755423	0.3215731	0.0256777	0.4125573	0.1729007	0.0000000	0.4684894	0.2240049	0.1519513	0.5481606	0.6284560	0.0746461	0.6139609	0.2738103	0.5350272	0.1267130	0.3169759	0.1580511	0.2990155	0.3101777	0.1366666	0.2722466	0.2351959	0.2803174	0.4137232	0.2441117	0.5478111	0.4085737	0.5067778	0.6277067	0.2233301	0.3654228	0.6357872	0.3226164	0.4093239	0.2970368	0.5667097	0.4541394	0.5922833	0.4757531	0.1198112	0.3888953	0.0521454	0.6773854	0.3297544	0.7226746	0.3215190	0.0969579	0.2697607	0.3009711	0.2494360	0.3237119	0.0208963	0.2004926	0.0861469	0.3557197	0.3941388	0.5785760	0.4083776	0.2250604	0.7814859	0.3690418	0.4949800	0.3087375	0.2751310	0.2076293	0.1754330	0.5275376	0.0666575	0.2010723	0.5285551	0.0444302	0.2955073	0.2381505	0.5841639	0.1335487	0.4382912	0.0216223	0.1126478	0.5804146	0.7243144	0.2821688	0.2935328	0.3947236	0.0266217	0.7131837	0.6741118	0.5369996	0.6807240	0.2449103	0.6321100	0.6746355	0.1185166	0.7602118	0.5381195
0.3083314	0.1113902	0.0833178	0.0100862	0.2481610	0.5429466	0.2966158	0.0312443	0.2743389	0.2289854	0.3895002	0.0000000	0.3489256	0.1051992	0.6197128	0.7219705	0.1010883	0.6229553	0.4312858	0.5910692	0.0878582	0.4584232	0.1931447	0.4960207	0.2881743	0.1557568	0.3307685	0.3213579	0.2043616	0.5153791	0.1999724	0.5887211	0.3702313	0.6360345	0.6686594	0.1459497	0.4393458	0.6350392	0.3368632	0.4367009	0.2108548	0.3893368	0.4778898	0.5684235	0.5546504	0.1180565	0.3687642	0.0287879	0.7598064	0.2639141	0.6719839	0.4215053	0.1018809	0.2785608	0.3523782	0.1762024	0.4484421	0.0055497	0.1810604	0.0646306	0.2228183	0.4603241	0.5043596	0.4334992	0.1550703	0.6632001	0.3325067	0.5471194	0.3084904	0.2867842	0.2439403	0.1975968	0.5044947	0.0561253	0.1997786	0.5506650	0.0729405	0.3055683	0.3468593	0.6284376	0.2508941	0.3413502	0.0068064	0.3086004	0.6131790	0.7313423	0.2727329	0.2597604	0.3996041	0.0369146	0.7028429	0.6841167	0.5535993	0.6358484	0.2647960	0.6525772	0.7011720	0.1006090	0.6605174	0.5384566
0.5309313	0.1492312	0.0445870	0.0039959	0.2234648	0.1809905	0.2070836	0.0225162	0.4435356	0.1422679	0.4278919	0.6630167	0.0000000	0.0198933	0.5482008	0.0389192	0.6664297	0.6149057	0.0235515	0.5910982	0.5685758	0.3375956	0.1699784	0.4667278	0.3349649	0.1103509	0.2673252	0.2623097	0.5313077	0.4781251	0.3114617	0.5973286	0.4422530	0.6790004	0.6383784	0.2357058	0.3789143	0.6445288	0.4044917	0.3431764	0.1756571	0.4986148	0.4707094	0.5751609	0.5544318	0.1056947	0.3190627	0.0554165	0.6107440	0.3041351	0.5537009	0.2726224	0.1094190	0.3477604	0.3217498	0.2580836	0.3267744	0.0014921	0.2627389	0.0958757	0.3000463	0.4942074	0.6793866	0.4575402	0.1737584	0.5762693	0.2937202	0.4883373	0.3384751	0.3364780	0.2526415	0.2149799	0.4939458	0.0819983	0.2177950	0.5526840	0.0367700	0.2691926	0.1633399	0.6255235	0.1591406	0.3348221	0.0250231	0.0824660	0.6441266	0.6736585	0.2295018	0.3588913	0.4398971	0.0374106	0.6747379	0.6582845	0.5674530	0.7564283	0.3487259	0.5226849	0.7552768	0.1019651	0.7076653	0.6114415
0.4464183	0.1448173	0.0448894	0.0014263	0.2403456	0.5147815	0.2440467	0.0522061	0.3299610	0.1688443	0.4653584	0.6876248	0.3495231	0.0000000	0.4827869	0.5627911	0.1303731	0.6842800	0.4529301	0.5965900	0.0965045	0.3603324	0.2411680	0.4298580	0.2687345	0.1490521	0.2558946	0.2468879	0.3218033	0.4074546	0.2947259	0.6874946	0.4757035	0.5334570	0.7378308	0.2082052	0.4138268	0.6752549	0.3566402	0.4295659	0.2035017	0.4812908	0.3569417	0.6304919	0.4635909	0.1414289	0.3600079	0.0533887	0.6605583	0.3114142	0.5934382	0.2243641	0.0954756	0.3795219	0.1840024	0.2265612	0.1812833	0.0032579	0.2741420	0.0819499	0.2084082	0.5498275	0.5945819	0.6143772	0.1617119	0.5704620	0.4015297	0.5153313	0.3789692	0.2935200	0.3481877	0.2298381	0.5576402	0.0554777	0.0903667	0.4965621	0.0422772	0.3796487	0.2061720	0.6527544	0.1655346	0.3058321	0.0371187	0.2092512	0.6394963	0.7625723	0.3171304	0.2097276	0.5170904	0.0440550	0.6979863	0.6961150	0.7582696	0.7205306	0.2809835	0.7260520	0.5595070	0.1314623	0.6139186	0.5873517
0.5636855	0.1193200	0.0602628	0.0158473	0.2067497	0.5920751	0.2151889	0.0171456	0.3148647	0.2506850	0.4724035	0.7208907	0.3292169	0.0827375	0.0000000	0.6460560	0.0816232	0.6005244	0.3888468	0.6751653	0.0372910	0.3348828	0.1305314	0.4752880	0.2990759	0.2034809	0.2627567	0.2834540	0.2311082	0.5471909	0.2656218	0.6135129	0.4333766	0.5925637	0.6913400	0.2976236	0.4333595	0.6336847	0.3568749	0.4278557	0.2068670	0.5397138	0.3577796	0.7359241	0.5177387	0.1191327	0.2531591	0.0274661	0.5811800	0.3790213	0.6286687	0.2712431	0.1261973	0.2970634	0.4108777	0.3254907	0.2940011	0.0090395	0.1547905	0.1040710	0.3530227	0.6153004	0.5077136	0.5166869	0.1713135	0.5760644	0.2679188	0.5011718	0.2771658	0.3361457	0.3499710	0.2524553	0.5049802	0.0449538	0.1544017	0.5629377	0.0707317	0.3021752	0.2472859	0.6752075	0.2028137	0.3259094	0.0158413	0.0853773	0.6432824	0.7866138	0.3320210	0.1824563	0.5429143	0.0775294	0.4709909	0.7000720	0.6043740	0.7475251	0.3200419	0.6752451	0.7075351	0.0659016	0.6634948	0.6122752
0.4290315	0.1135817	0.0883630	0.0123841	0.1801790	0.4110156	0.3682651	0.0394869	0.3416225	0.1325446	0.4654371	0.5730926	0.2455746	0.0900443	0.4634892	0.0000000	0.1210463	0.8255549	0.3371363	0.5821209	0.0298281	0.4418456	0.1599908	0.3691895	0.3114170	0.1526932	0.2143252	0.2506143	0.3174848	0.4688489	0.2824064	0.6708657	0.3439672	0.6819615	0.5919972	0.3654955	0.4193606	0.6268712	0.3241459	0.3467964	0.2123938	0.6018290	0.4204729	0.5319767	0.4658745	0.1398744	0.3511025	0.0470232	0.5432538	0.2045916	0.5801763	0.2012771	0.1303171	0.3520125	0.2873780	0.2905735	0.2141156	0.0105608	0.1668899	0.0814810	0.2688347	0.3657904	0.4783420	0.5088603	0.1262660	0.6135336	0.4014130	0.4753964	0.3376274	0.3094798	0.2507605	0.2162368	0.5924156	0.0450852	0.1925652	0.5653801	0.0692005	0.2722840	0.2141000	0.6231264	0.1777331	0.3540235	0.0111881	0.2309023	0.6006440	0.5687926	0.3401655	0.1697453	0.4464411	0.0508985	0.6658664	0.6065471	0.5875647	0.6866364	0.2694848	0.5620340	0.6501055	0.1000473	0.5924153	0.6887068
0.2939687	0.1188601	0.1226834	0.0169782	0.2799140	0.4769680	0.2919532	0.0261243	0.2543953	0.1710014	0.3614756	0.6498469	0.2877248	0.1065747	0.6094422	0.6209656	0.0000000	0.6728771	0.2456740	0.6793383	0.1155409	0.3501730	0.2404698	0.4169962	0.1831796	0.0996402	0.3082654	0.2589772	0.2923178	0.4511568	0.2062868	0.6091495	0.4736037	0.4910386	0.5678112	0.2856371	0.4483665	0.6559592	0.3385853	0.4477108	0.2095565	0.5399675	0.3630628	0.6115066	0.5023374	0.0891998	0.2464822	0.0845985	0.7207502	0.3522335	0.6497473	0.3089437	0.1084509	0.3773593	0.3371238	0.2284068	0.3151903	0.0087216	0.2555934	0.1290577	0.3564105	0.4409331	0.6437091	0.5032918	0.2124715	0.5833665	0.3475442	0.4354848	0.3010667	0.3115872	0.3224983	0.2505804	0.4019303	0.0923883	0.1497555	0.4484080	0.0815098	0.2404345	0.2479459	0.5629465	0.2607862	0.3727059	0.0191154	0.3183544	0.7128796	0.6267408	0.2414390	0.1652576	0.3597452	0.0905543	0.6835854	0.6105946	0.5734935	0.7103919	0.3599989	0.5305010	0.5105119	0.0729045	0.5967343	0.6223829
0.4761270	0.1335370	0.0615954	0.0264461	0.2111144	0.5283435	0.2623926	0.0288581	0.3366462	0.2028306	0.3034580	0.5703608	0.3350967	0.1334692	0.4081264	0.6334222	0.0833718	0.0000000	0.4847318	0.5939328	0.0471059	0.3868822	0.0481930	0.3401665	0.2913770	0.1390833	0.2726243	0.7504871	0.3369149	0.3813880	0.3257498	0.8737842	0.1407123	0.3072176	0.5997394	0.1608772	0.3707012	0.5710802	0.3237073	0.4783754	0.2215252	0.4999904	0.4289347	0.4650307	0.6070961	0.1566152	0.4210680	0.0513412	0.6581252	0.2765346	0.6006620	0.2840692	0.0760124	0.2728528	0.3482034	0.2107786	0.3152900	0.0257827	0.2227285	0.1426741	0.2814609	0.5340943	0.5446778	0.5183082	0.1602480	0.6444608	0.3983043	0.5193342	0.3977350	0.2939020	0.2776869	0.2651705	0.0038688	0.4739134	0.0005912	0.5309323	0.0987033	0.3428649	0.3165748	0.6375038	0.1397106	0.3312163	0.0183890	0.1913910	0.6695243	0.5361809	0.1544342	0.3319896	0.5199351	0.0438978	0.7574659	0.6037930	0.6729043	0.6774776	0.2592977	0.6775410	0.5166302	0.1113349	0.7262586	0.8475768
0.3942268	0.0885653	0.0635655	0.0157870	0.2135828	0.4689557	0.2887583	0.0608135	0.2726444	0.1884228	0.3541008	0.5946064	0.3106681	0.1442392	0.5826873	0.6477311	0.0739478	0.4806123	0.0000000	0.5448106	0.0495795	0.3532396	0.1602265	0.3320001	0.2859153	0.0981194	0.2799500	0.2543097	0.3372833	0.4100267	0.2366697	0.6602595	0.3372766	0.5747629	0.6319808	0.1464457	0.4243885	0.5788940	0.3637213	0.3410639	0.1726165	0.4801620	0.4939142	0.6113048	0.4792339	0.0961253	0.4604182	0.0477987	0.6245913	0.2905017	0.7388883	0.3025604	0.0877227	0.3467985	0.3052836	0.1662156	0.2695763	0.0302093	0.1568828	0.1093185	0.2822211	0.5816829	0.7004334	0.4511371	0.1690752	0.6594618	0.4300215	0.4691897	0.3265011	0.3338725	0.2561101	0.2198875	0.5238540	0.0628130	0.1407882	0.4642760	0.0444652	0.3025956	0.3661153	0.5821451	0.1247209	0.3970327	0.0200428	0.3685882	0.6422334	0.6184703	0.1817238	0.3666002	0.3452099	0.0406640	0.5792682	0.6260964	0.8693461	0.5890782	0.3577189	0.6440701	0.6401374	0.0985686	0.6600935	0.5221326
0.4036837	0.0997278	0.0494456	0.0053531	0.2768967	0.4834195	0.2592542	0.0414747	0.3495411	0.1752649	0.4529423	0.5459122	0.3311038	0.1786767	0.3844920	0.5483788	0.0963962	0.6031014	0.2852402	0.0000000	0.1036823	0.3354108	0.1253652	0.4176064	0.2935676	0.1624815	0.2434816	0.2592540	0.2495662	0.4000256	0.2667304	0.6785052	0.3300993	0.5564794	0.6287045	0.2563694	0.5149555	0.5803983	0.2865292	0.3353973	0.1807759	0.4742983	0.4126650	0.4124278	0.4758006	0.1747019	0.2416094	0.0811167	0.5980316	0.3956927	0.6309333	0.2531373	0.1339711	0.2736101	0.4029770	0.2744642	0.2815763	0.0052806	0.1798041	0.0757838	0.3774967	0.4791878	0.7039496	0.6409149	0.1279845	0.5783748	0.2942799	0.5013063	0.3063421	0.2999856	0.2793161	0.2418449	0.4684040	0.0552688	0.1560787	0.6022055	0.0601887	0.2740243	0.3521105	0.7146929	0.2017248	0.3177948	0.0073250	0.1611029	0.5877274	0.6814786	0.2137165	0.2311076	0.4070410	0.0970377	0.5887517	0.5973160	0.5279268	0.6568977	0.2279607	0.6349301	0.6526051	0.1140593	0.6117322	0.7496693
0.4204291	0.1884081	0.0568627	0.0058248	0.2720344	0.3803737	0.2028820	0.0440280	0.3222321	0.1549181	0.3766904	0.5875750	0.3446471	0.1331712	0.4322284	0.5879048	0.0861151	0.5814798	0.3645398	0.6404889	0.0000000	0.3256375	0.1322086	0.4335911	0.3263333	0.1120193	0.3094613	0.2943872	0.4019309	0.4319882	0.3387372	0.7026679	0.4471992	0.5162507	0.5674602	0.1793014	0.4707550	0.5637512	0.3545427	0.3056164	0.1403685	0.5440853	0.4352792	0.4490592	0.5503519	0.1133333	0.3003098	0.0280868	0.7391763	0.2886551	0.7521425	0.2803981	0.1240717	0.3832099	0.3001588	0.1798634	0.3056247	0.0128916	0.2311496	0.0664255	0.3139147	0.5258318	0.6005963	0.5468423	0.2138557	0.6608361	0.4278924	0.4963009	0.3070543	0.3261374	0.2626501	0.1585753	0.5073218	0.0634285	0.1952161	0.4975098	0.0910656	0.3934820	0.4353580	0.7905946	0.2092461	0.3110261	0.0322147	0.1793458	0.5661100	0.6615001	0.2590255	0.2688000	0.3996985	0.0426521	0.5500474	0.7718879	0.5147390	0.6461056	0.2116836	0.5898567	0.5869432	0.1010284	0.5867675	0.6551045
